,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,65.24110685804027,87.14670221747747,75.09862496124559,74.88774222138616,65.77891579509215,84.43414026421837,52.19374571766191,61.40010976169532,90.17192697701904,58.82093987498571,81.01105403929502,66.92161528638087,93.16900732488185,78.94964573493945,87.38457172837008,81.01105403929502,85.81316720427101,56.53708350156147,60.9274547274114,55.94260186669345,53.64910582713504,67.12555860990494,72.76426413852006,68.03308719902633,81.61825768672495,50.81780262835445,65.76349476353658,48.13338371921282,54.982640840341496,88.99414352096005,50.77655150911838,56.95190901792044,91.73793373664307,63.907571844833804,66.66099967530904,62.84004993366194,55.26176283803149,82.73242834485178,73.70726111389483,58.544903095602194,91.27645837928009,55.42599601039915,66.07075912156338,77.66430153081667,74.01028466431153,86.34519368185246,62.50734086673067,65.85409337520902,91.13342924496291,68.96451843492346,75.4656458678337,48.95031424368629,84.37052951762817,50.84324747401505,88.95327805401229,89.16955787456608,79.47049157830705,82.95487682418884,52.45706007421512,54.02422379070409
1,95.50204939003099,92.90558972939871,78.57682815727141,71.44240246371342,83.528751763435,85.85679886375529,73.74811011208551,99.01239793731878,74.60175001379869,81.65189484348993,96.99134974382721,81.48908721020769,84.86878356275611,79.19827249235632,70.61313346552403,107.90318269327136,96.0876151943606,99.43752557353335,94.25679125469392,104.71371048221363,80.38903584953651,95.77080041327137,107.75019026024444,98.84078993089545,71.58388625850107,91.44505996019294,94.98248666509497,79.53505748489492,95.89129838315604,86.96937391444838,81.65798740086959,71.29178028219307,80.4885482191866,74.83191491519072,96.22199070598079,72.87280768428093,82.24118385236616,71.16146587637695,79.95646180422867,108.11574594970767,99.66735178732858,94.34242597027429,78.4414371445318,84.28964877873457,95.6387942544842,81.6481715266091,89.44161251298354,110.98332677275272,104.79562233024994,81.19461188106666,103.06058699401575,79.24802867718137,75.66727692009655,99.37659955040002,75.79759020257073,90.732903628599,95.34059572079656,103.969060586151,89.22634091281509,88.54397057706366
2,36.24743475191555,37.722834952992436,40.88959971443811,35.14024316720313,34.44823065872877,37.505302522444474,42.39008874632252,41.781824836188626,34.3798774535188,41.2771951803825,36.80594856719367,34.922995746795856,42.11738935292833,41.72295134971132,34.7986915817728,37.87878545018082,40.519751812943596,39.0611013315348,39.23408666162842,35.77523534791928,37.29432741283553,39.438219311287085,42.498213469699984,40.41868334578309,34.414445951510764,40.54013655885351,36.4282603609671,40.136005221055946,42.44661008725456,36.85306158368584,40.48468432812547,40.690099961577154,36.065468612593094,38.40886039277617,38.00993215247649,38.87364710003824,34.34587907890467,41.10363964958871,40.61632993992496,40.541205694831625,39.15924750399811,36.76589180691846,41.900426994209965,41.875266820657885,40.98952778019828,35.36953611928445,37.64086827372294,34.185937047944535,39.91277075773216,41.76742715896933,36.63374725984102,36.80359647319664,42.334351453905555,36.52982776340555,42.06186572790749,38.257043857107554,41.26172844450743,40.486751308885346,39.04563456988562,38.98305479689909
3,94.58180750647598,95.92826852505686,100.45598071057618,110.18516227099487,101.73264277674518,93.962045616519,113.57923429233912,105.66245466300943,94.76091425669428,82.96067952244663,110.91054472615623,107.83096265405008,95.67883605961985,88.21166673237383,107.11137527096467,102.25020849765697,106.71681406639804,83.66182972072079,95.79288492704802,92.31373716042431,85.76764992100172,85.39916508106097,89.99246153265112,92.72199507379824,96.70685591160793,100.83315835325963,88.42264394615005,92.06509489758619,108.65985842855972,85.11654462223684,83.3805268987717,112.28229132287775,106.82506756980709,103.89719999807737,83.58649962259697,96.5957043953204,84.0197793045248,93.25773484140382,109.3330881544693,102.3063110234733,100.11725830982208,113.2136465018644,101.54984858956465,86.33815749357441,105.3413795461423,105.30661174117519,82.48104218334298,108.5602960735487,94.91368169879803,82.33670353003497,97.55418867630003,82.29034587285913,100.84185028017282,109.42896326714683,85.98705592357368,87.19128533034245,112.95157105759401,85.33147318960789,97.13144416292599,88.6944646483185
4,64.99605046744297,63.30119654065817,66.38983071312988,46.481921196216206,38.47389966405273,49.50150199281052,55.842842682088396,66.80470569854643,47.617716691128415,35.63054458071274,49.83102631542005,49.13026921360489,45.542514369573446,62.32146173524292,43.709552646421415,37.85407377310292,56.95571241675982,63.71496649001135,60.707538642443694,37.63890205208099,60.87078186152648,40.662626467639114,35.31925008412619,51.62642293876258,46.32668841325643,47.28929720794932,57.19187613611816,35.3120688859091,55.18876589623666,50.13127186672045,66.64836818676223,66.27603043294104,42.72871362424666,34.79692749572283,37.41875920496867,49.43548663656218,34.807147287081676,53.75023896130557,36.86715776947059,55.68374298979774,46.746534934415266,58.37573301881268,35.97443200845426,48.56320008957683,43.3010308502718,39.84917378168738,55.901676481674215,63.60227022175605,36.30920365677048,56.08729284055313,58.076316072505975,60.27747273957792,34.406360231310636,37.77286642406905,64.92920653897308,45.90877534676302,41.092692984982776,47.58042761273664,51.13945607649854,57.06730323929985
5,91.17046406607372,91.39698318498147,88.90787285852821,88.46035949466614,85.14419979684875,86.73665844700238,86.03272673027084,90.02535624926549,85.50163630853714,86.30539464396723,90.15242808744269,87.53386272996373,86.55525900067185,91.52410907487784,88.52817439558129,89.22555211614797,85.07638497100542,89.96924118078793,90.25008790784901,90.45597015544945,89.04572345406604,85.33989892577304,89.29120040645047,90.83648112083604,86.59523294958407,90.41800032416911,86.440049487913,91.17539309489513,88.59420185494018,88.11662675850523,89.65378266057182,89.97027022792756,87.8411422491356,86.28232024657291,87.33632203269217,89.43717578240175,87.41729909026397,88.85040353173403,90.06430107596626,85.20605654673105,86.78914458064823,89.46783331694036,85.35522765550643,88.77083476543007,86.96853992811482,86.15882338534801,85.73335527790087,85.13206687501129,88.04702440101946,86.2779870253476,88.61570544931796,85.51756092093846,88.27002277298965,87.28822328459853,89.16629532902958,86.37461785491817,90.55883001399133,87.34070941824439,88.47904650650825,88.00125475651923
6,78.87039072326357,73.99651810684631,42.86043093817759,52.44695268317311,48.71066511024775,78.23883971076083,66.83340750808745,59.02972858918189,52.25110323581753,45.98464415495664,83.79115169124185,74.05350554285081,69.64671376770889,67.56342431716637,55.877382902662134,54.19805547686963,72.19924810512212,75.74473546541599,58.83640406668602,84.96192077618083,58.750201400148725,67.49994462137668,56.17025524453185,43.67881507438452,73.84395030939248,76.62695906968531,73.49445104178541,58.41116197325041,51.70647591038636,61.34890294558962,63.73696714867517,71.44542630249789,46.14911358818964,66.31583124459463,77.59358291215531,49.47350409751686,82.85338343003097,85.28508975638569,73.29174882437752,60.616361211651,63.948686476928486,70.70386762991252,66.86947550867255,67.71959893927851,46.329093203847094,80.70084316744695,43.82597238885272,46.910509796395786,65.02026762546552,54.886594171375016,72.95811951146763,63.841564424171416,83.4557197039972,77.47059122449863,43.21786499863467,48.608593104008605,66.56614332609408,54.8984965451486,72.02684301804565,73.57380081527134
7,3.265877850703739,10.497475549200022,12.508353499838991,6.9093923086825235,7.073181160544584,10.102184404067142,8.055106342855561,3.478068051856239,3.5721234535541626,11.418798143502734,8.361271132724255,11.078453481480697,8.02779474161759,10.64607331168417,10.669506492666853,7.5453165202473365,8.091306367304215,4.251358431006976,6.325182373876437,3.6736127883315777,12.024097711529343,5.950092120120966,8.841729256344372,3.9931909542280613,12.012542747001461,7.263716008896469,8.147626470148548,4.255479175375504,12.376320590006182,5.930214423254502,3.246888953096364,6.4836382005200734,5.075393305298502,7.67169333092432,7.856571936580448,8.139626903612925,3.4252223904825048,8.914694909989826,6.230238144211439,4.604712404148158,6.703504744989266,11.811341963044672,6.537049380517994,10.135152282450454,6.556038220709396,11.100997576124428,3.713044930137589,10.093861643020576,5.120158472322938,4.156414230049963,8.873727493778878,5.1895687566841175,9.920861173436887,12.3679978576676,5.821614407324512,11.905397364742596,4.6338016326122915,9.646452182057512,11.187053497410687,4.835002617524985
8,7.086150737233373,12.274730216152614,11.12584996941059,7.171975915670329,29.319708710667964,8.73454392757967,16.95130871654787,23.767619951792305,9.49153348235461,18.95163185385506,12.273140863842563,24.82477146999764,14.358381315296226,18.287052331203267,22.2468294201675,12.85007859573446,7.382906682237794,25.809493263262866,29.06359490647276,18.710730322966878,4.623096527644327,8.88371726786106,15.697303588463445,14.78932494945673,10.822282141248472,10.019428299052318,25.927106256372106,25.208261310732624,20.011280980581276,25.526814175243018,12.670707945797762,24.149293433799873,23.422274720192778,26.171413267756364,25.32996103413141,19.291073765896236,8.49364278092713,4.563154999002897,16.396167973324367,20.673362948505172,28.359962618375942,29.643257406997158,9.264028327128814,18.799053340466102,25.08497238871804,29.076082564841535,16.792145626122384,27.454481357348726,5.131010706716346,17.588415051124034,15.409856520360577,14.535935529658383,4.422155887771888,27.602973063601006,20.03058029156637,22.24342363228291,4.369706954151724,23.06126289506299,18.136971326433933,26.722467119311347
9,92.17720002291425,102.37317869016155,100.72136649121265,95.6222238482427,91.25129948813472,104.69415822594591,86.724674261708,100.65378087691509,111.40959063252495,109.82997698674464,109.82559405301177,98.02947313959713,94.2871185750728,99.61785169013511,96.47592538208245,95.73986446133434,112.64297117054194,106.85251718859084,97.17484890604038,92.41432658882871,94.92422303146463,87.45404577928772,90.5364601608666,99.57794617180535,95.04117161417138,99.96846676146036,86.66792971048847,98.69356577351468,91.63674533755757,92.40925184859654,103.947947899362,100.39197286411031,91.43352706644643,109.19033508560818,106.8430595146258,98.58261455612858,103.82500194387178,107.13024130321995,89.48945841329976,86.85776977229109,95.13505341292401,110.01612592131369,87.33548268290183,96.41848909899215,100.36913675695116,112.7599193054775,107.30993113827292,89.84514844874278,101.25167184536207,103.79040176794062,91.87133453335595,86.3097030512147,98.18378990783181,88.5866248117314,101.68624998639913,102.72563917584654,95.94746544229274,94.39553241487997,110.64654149693686,92.14421458454785
